TransID,CustID,TransTotal,TransNumItems,TransDesc
49259,394,561.3889022054283,12,ZZCEBcPMtaDAhqkRrXlVkItJSCeGhPXtvATE
49260,491,1086.5565883185552,13,RcXQsmwIGxzlubjRreWLX
49261,141,1257.4897509439143,3,RKshwsmqgpaEnOsXSSmINhcBfHiAivBModKxCMBfFwEXFZF
49262,435,1670.1159107629267,11,sOjuMXXifEzvvRMQQoiAYQQInOlWwrplqeHhWaWWE
49263,28,1247.6412519439284,9,IqrGxZBoQJENxHQISphamDuqjLisxFFUkGNBGToDMSF
49264,107,886.1653290789621,3,plZhqHIbhEPfmgGeMAFKJJzxZYfByoNuYuW
49265,181,1812.813053397917,7,hbAmFoCqdftDAkTBITIlTHQoUjEShZfOfVnlhAbWnGRy
49266,344,122.83485991617232,12,UxFiSrNCVZrRUSslpqFOZvzqLUPvRcDfKNRYdSX
49267,424,462.3271142117436,6,LiAuHONFfUtmfzbWtOLenLOBBvoytsSWfBQulCVNFJDeU
49268,237,319.2301341936723,1,sWZPbSzdkHJhSUTLDRrtKvbJALxd
49269,173,1052.0223599954352,9,IzDbcLHHiwOKeqjETwTTJigvxUdPbmPXyd
49270,286,641.6755069698191,14,ZcbdtuVIdDRSorUBwMUqNUGlmG
49271,352,40.22626330226575,12,hiRcmiCnNOmWYanLRdlCaOPNAYzUIJaylOd
49272,159,1699.5568596689566,12,vokunFxSMFYgpjcXwnmFlhvZEUjpKNbI
49273,188,1298.2278037240833,15,HOHoKymvIJAxCOTpuyyjYLhLrxYaeiOnyhhrIntZuR
49274,71,1017.2448468311147,2,EzPBPcOapgzXfXxOMFzqSK
49275,143,136.83634486914963,5,ErosXSoupEfZrpjMVSeyLaqfrYvgcdBjvfvZeKluc
49276,187,779.2975992664901,10,mEVDxOekdcYZQZEDJDcoRGLXnxgfQdPOjHBaN
49277,439,1939.3201949379709,2,fhRKSLlwIUpMwPnxNbYTZGMTAFyi
49278,437,586.966715954864,4,tirTVSCPvBYSEBrxbPIzuihvoElYhQwOVfHzOIPtJ
49279,15,322.1028041137772,15,aBaeqmOTNcrCSRZxNihTV
49280,368,1339.8652578528054,7,OLPpmOsGUfMHpXtBqZfFvEqEzZrTiaWeSXObAjdon
49281,183,1196.1615547723513,10,HoXJcnMcFkRALCzmbjOmVuwCYpiIiLSiuF
49282,172,1951.8560819939428,12,yKXjiCQFPvUEUmuSukhVFUptBYZwlCntW
49283,84,1689.0827403948915,9,QLdbzztlBhaelCkaWxJngyiuJUmPQxkTFiPwnxrINLMpRDwW
49284,147,145.52989219596853,6,empirmrXpQHCAoHPeiFI
49285,365,1216.4603971845277,3,nXZIqttwRRzKyIhBlSqfQEmoIbDRkaTeFmMXR
49286,344,543.2795337244304,14,ibbFlDcyBKbQgScBwtlijNQYGCfXvpplCoyQ
49287,33,111.43385076816391,3,OgICdnhIvaxAWPuyaIaPsGPdyEaSOtBgQjpYAbskTNHEz
49288,411,281.1178203516549,2,kwKANaukCdZPbHEOqJoSrNviivAYKkoW
49289,445,507.66257937761947,14,pMvyjgkDEGVBBGNXOkrrgLNiSVIQ
49290,225,1973.4601835306917,12,VtvKxJgYnhMYAsQgModbnoxEBP
49291,263,1056.0150641601704,8,atuxCmbRzBXtaBxjFTXuZCqNxzNzzMVluxmohsck
49292,477,331.271207065976,9,cPcYiqcxwUOhVNzfkwmgrTDrhHKHUlBUFMSwrBMaPhLAhq
49293,394,713.6332961384115,2,TBAXMlEVEypiBqfJdxnEMPIgcjbXjNAUYzYFvXhDKwDCD
49294,5,1981.3133159200322,7,WGOrKHNCIiFxEkydktbyuVFICQrngR
49295,433,1742.20371360077,11,KJNmWWDHferPPVwkkkEftTTgUJMpQKNrmBpGTxpHfbtXwAf
49296,162,509.03198339040233,10,FbZWdDCMJjwLESigEMXtCT
49297,276,1415.0388396180188,14,nlZUlaKTojYjfStUocISpvvTOmsrOeNrGrGOZrYhkvaABIaDEp
49298,433,1636.1586533044895,10,noAuZzGGxrNSovaMZfaJVxyQelQYCNTxxKvGNgGAdLT
49299,447,1236.909455374482,1,FnPVgjKcwrwtnwbVRvbAajZHfcTMwYLKWacPQmn
49300,86,1528.467933598277,12,kjFwmRpPeZRYpoINaUtuzsNGQGOtHpKCmTuMUReQaX
49301,323,1811.997728409695,2,RHhvRwBJnXBiBAkeZXfQyIfwvgyPmLIOwImjF
49302,267,1923.4234722939814,1,mOJLWkODivxfuVRqTjIaSjoqQdqBNolmDitlII
49303,326,838.6305387839407,10,dKPKdxzyFVebsOMcrOScWzWuWwUdqONoznnHPoQUFOSvJXqugC
49304,320,1683.0327392682975,3,GFHHgzIElxqoEQzgnIcRctCxyePTS
49305,393,1385.695544725742,3,bMcPExvkjXEOJdIOPLmSufmOatqbqNioFlUXyzamhL
49306,352,15.4523083091013,15,uhuGLBrOiFVUbeCRBvIHDhJlnYACeIotoCHUUXbePyky
49307,130,81.04352605655934,3,JJQSbTbbovCeykRcBuqAFAQCHjwJHKrbIcVLUnRmz
49308,10,1783.6034235381317,5,yoYLScovJvwnSuCwyvyccgXVahXfFtUQmYDYPlHiGUoh
49309,91,718.3647502039142,13,AubOKodqucDyYyIbdtDTWQwHVo
49310,27,1589.4960036757236,14,EVwvITILtLIMRptBpUHYDUoJPxptdnyTdqdXnJZoktCoVGWfc
49311,317,297.6312584976691,6,kJIaoClGpCSzJwENWtIo
49312,160,1720.4764304726093,8,QGAZmUZCeZWokECgXThZhIhLJpNTA
49313,454,170.31265226752532,15,pulasINjEFycbwSBKsBkECeFWDRbnnDkOLKryaWGzujI
49314,359,1257.7831238033957,5,lzuMRWbOLdvNCgPvrDLNgwtHPvzZLKzusXLKFMeQt
49315,169,800.3002303315486,9,KcANNapXUkfnjLZTkBrTompWGLaPiU
49316,322,792.4894395471063,7,CuAwsROHcaWrulmxnDjvUUqegkqRloCxpXfBWpDAAkzOuAD
49317,144,406.1713972382547,12,oZmRSqqYsDjecAkIhHaNCmvPMWEbGJxnVPTXVcKWetNTm
49318,182,1117.5067994699332,15,VWNQnWiArGhZconJIuRihwEdAldsHLXUESiLFKSbPIQuK
49319,28,1936.519552245469,11,NZiugdeJSvFANTIojYysSFRNtEiXbMpP
49320,387,424.40276667672197,11,YdmoBJpgqjrRhgMpcqQEUozpMssDRnSRPqcRyoFHaCe
49321,284,56.92670650924746,5,jKkDKXFinYjxNXjhFwUWH
49322,447,541.1453337920111,4,jpFaIdelDpnUHcaplgABBRcXZZsqNpBnyttvfNAgAgUk
49323,253,1186.4551588374766,5,DIeWviQdvaXoNFXabOIsoMaic
49324,496,1817.3368609278957,11,iSUiUmvGHhsUpuVjhVGAnzJqYxROwHoAOpXjdCo
49325,485,1332.5795019447564,15,BXGdqPuiMSqZUykdXlhSkzWIxWRuHFRejhEO
49326,123,1177.002136759987,11,KllGvIbJAFibGykSuaTyUUefUZOVVLypkPpyBPaCWjPiQgG
49327,395,427.9344109347267,11,kDicbzJhtPxKErUAimwo
49328,363,801.1006534838219,12,SqoNavQsiUPJzRpFfddbelUsrYKjLwrszMDngNQCoKxTI
49329,338,622.6294231865564,5,qPzIVCuAYmpxyftLXDMowdizCWUmMnqVhxobkpJHWxaJtASI
49330,448,1158.8595393775447,12,yQryJrkXGTmEDDBQXWlsuUjXORvmOAQYMrMoGrujPgKfdGCkcs
49331,131,982.5723339017984,4,dSqeCglMFgRsVhpfgNVBcLRashxLcEchwcMKegNXZ
49332,365,1163.859975326058,6,OLYzoiewlqdsHvyqYLYqHBlXNIgNMNUFD
49333,349,316.41796295409245,6,wSEnNPtKrkyjfodHEnrikzxnsgFMB
49334,456,682.8829150123563,9,xPSfhsvEoAciCZMLVxzTfNxAzbX
49335,491,1490.2446731602977,7,WxHdbCsPCKPuGGhYtYmdKlvZGRWPCiFkXPxiAcN
49336,257,820.2122776879894,11,ejsmVnHwFlYFovZozOjfIwhmIXQWMGEtFGGAbXIiz
49337,191,1731.3323014258729,8,qytynrAQTFybboMZNRoSrVLUaunxZlG
49338,112,471.6256056415657,11,vwTZOaPONFthvLZJDLCUCGZIbTpmmOLyihsMETrPBsThR
49339,233,1832.1200843581094,9,MZMpubSYUeSYSQxqgLVg
49340,40,629.1264973579523,11,XRBMXjVIHqzqIgCkUKyPURxgkXvelcMNFmLHJRfD
49341,89,1252.420675528914,14,ZAcKjkyDiyQgbuySyzKlmHHqDHMTA
49342,349,686.1326297675921,10,SiyVuOUEQUSjrLXIcZuKcXLfrEqcYy
49343,453,1842.5175781095827,12,DveuVBMuAaxzBtdJxAzHiiIOPGnconnjUphHMrnrjtOjAefUFr
49344,163,1795.806271534833,9,tOsDCHhrolFheiONqRAScbeNwFTjIwoeFqiZKhOzX
49345,282,1494.8513431686497,3,LyxTTvONegrzoUeopzJTnFcygLicqCaR
49346,291,1733.3971190250418,8,TFlqMevkaGVEZPAzmDNmcGJIEvSzF
49347,385,1832.4746838419208,11,qsmJjtDuBzunIRfLzPkhGwOMdKKHxhtIHYovnAid
49348,232,561.4890519578114,12,uBuMZjWLPchXnnaOlMpKnoxqfSCCFYgTpEgwkEXolqbWgT
49349,326,1020.8656104928086,4,CDGvpJPjgEdoTpMkiitmdvnGXvAfNhsRoJccG
49350,335,273.3887210862039,3,SULgfirVbzAArhORFvabMyezW
49351,151,1459.0568113281502,5,jqxyeveTcGKOlcfmVdXoJJPENoVRshcc
49352,367,1988.3276846792076,9,SKZITIZpWzyjeJXsORdWgpOsgtdUpMXqyvGMpVO
49353,36,305.4845436829159,12,eDVaqxNXFNtLuQjjweQocMhoNkruvQWPXt
49354,360,1102.5918103975619,15,vNrEYSoxfZTKmPpguJBTtXUPKmEAkdickessPMWRC
49355,212,952.5215562507842,11,esUdzscyVrOkJtLhCKtMMsjozNYgrzDBDcDewcboG
49356,376,1718.0567431261259,2,YpoShBKZJfIGBwqOFCFuUFgWRvn
49357,157,1422.7737402398377,11,fFdwVnpuCSpqMBeJMUdIqyAhAjykQTeV
49358,115,470.1429899217329,12,VfoMtvRjpaufxNEhayDFjyVOhZKPcIvl
49359,214,1813.7448841297808,11,mDosNkyHjtgjEmElxvXF
49360,387,1880.7594549938535,8,DriMIFCWrYoKgdcmwIapjUtmxQHodCBuEzZtlSRBvowCGbgZmn
49361,100,437.9278213252852,15,quEpgqMSJkRFgjUdyqzLUJlFzdaOizECUVa
49362,369,520.2721007513805,11,VHkXHzFpKZIxSfsyhlJbiMS
49363,311,1856.8512535144828,11,MvcKDbkFuNgnYuSyDVoilCWjMsMtuNSCJX
49364,46,505.0627614661699,5,koQmfZAqmXIlDMoycHZRXBpFvtqlCWsszN
49365,138,1249.6634096324458,13,MbbFJMHnRztQVJPTaArhzreFLYGLr
49366,124,1971.9036774755054,15,OtsogBfCqkgxhfKouBjbeYAl
49367,239,917.9456920263558,4,YGQLCkvyiTQkVCwJwwnfYeUosDfnMiEQpoifsTFcSCy
49368,239,1922.568070191776,2,XczgIvqyHSHhnYJOAZRm
49369,471,500.73844425719,6,QXirDctikkzeIiMPVZtiVoBZTxE
49370,315,460.3589907381946,7,rlmRcaLgFFlBorGpAYlZaWKvFHSzvNNKQOKlELzuQ
49371,68,133.25933505188937,12,YytaRtYoGXbUxlbWghdefUIlXrAngKnVzXkqAtuUqBoVNNyO
49372,155,1520.0710161095296,3,SdsxXdfTQAsyjBzcsdwYXpNjvdqdgkvGRh
49373,498,693.445922077542,4,piAAaVkFECkxDQVisbsiVFgnkhbHhtVjTmykobhhKnwsHKVX
49374,14,1289.2863934874908,7,UmYMDZvZsdqVxoZQymNBFuWOOCuCISDhvlynehqpANGsViuRN
49375,341,1369.4325412318951,7,QjljSvWGMoIWmrpZTrUJUBvOzGnYFtnWevzCtWLyzTkcr
49376,272,37.71503313872083,6,qTDEOTfGpgmEGiWhqeBZFsuPkkwpjgIojEuVTYY
49377,398,1747.7577675092468,8,hrrgCOSAzIgbQwMGzJIaNwLvxcBanxN
49378,399,1890.204641951329,10,NDZjXLiJtRexrOGNFzyK
49379,250,1041.35768229089,14,wTTybPSfCiazQjkIBaKalgXfbABcgaBTcwLSwryYYJY
49380,468,716.6127298191134,2,hULirpPBRqQoqcUycIlrvzwWCZacemRwCncwcCx
49381,339,975.1314499560037,8,UGQijDcsCsCxvoKdMzTCmkPEZEK
49382,244,1813.004362176196,4,TTOAVfEtrOjLvqXMufqBcSsmKpKJeCRBzvhRdpRjwddGEzD
49383,1,1656.1510486655914,12,HPhihzVZZWLwOJkMitwkOINKvnfOzPqbAq
49384,321,1775.5482746808914,10,pJktGcLerFmFtjsQPtCFWCQcFhtdpVdkLGVWvbADS
49385,37,1568.6609484260518,11,CcFWKMYjFccwOdzFXsIXCbrAMcYwLEDfTGUBL
49386,330,1762.7566765337842,1,AXMIThMfaoEieyHOTbnDubxNPbnUqoISgKxuoZnxlpJuAegdl
49387,485,1984.8484051050557,3,gWbUSKvaJmCpgKBZCKYLvufKLTjufOtJZSJZtJZDQI
49388,233,720.6408009628993,11,fzgFNntsgPoakQwDtACnOsOYOTGWSECiEsAjtPsWyBjFYC
49389,466,143.10195269106666,6,bhzgTQGmRABiIRLxawmBDsw
49390,267,987.528145697083,9,wLmPFxQbtOjZaBFgeJRu
49391,320,1272.696910763464,1,dXRoLdOUlWbCaeCblewMHkpZJZaaG
49392,220,1034.4064524129974,13,FYtEwbSqfyAcLTCwyBvDRGBtYsPJQTCpqzGAmyM
49393,323,693.0039949026516,12,ZYnTaGVlihJyYnnfKUcaxahhVCksHzeoOGYt
49394,19,1156.8927287083627,7,RYEePRKDQQzRyyJjIsfFSTsEnVzLyMQkCJaVXumGqfuTPjW
49395,182,138.2767920376658,7,cbEcknTLPqoSBmBuPVMEBLIUArulDNFssYzPHXnzHEotOEN
49396,15,1457.0662459882776,9,TVOxNEfOsTUrDJycrTTYeMjxyjjXQKoeAjMsITxKAX
49397,486,510.562371483541,10,dpLyyatvLHqYCgBloECKVxCXFvymCCHSWcGvdusdjV
49398,38,354.68898922236735,15,ydlIMLUMDifizonPtVFrW
49399,197,1011.5579988242531,11,LphEbJnmVcOqmcdnUcogoMLVphSjmfZJzhnWfe
49400,34,588.9339786721206,11,AVxwqNxAlxhORqgnPIEcUfJIPmytW
49401,231,611.1127699703251,9,UeiHzMxDXPdoecsjTxDnJoAcvIhDGgvfiLSNeXyki
49402,116,55.721043549320015,1,zQagiASemwoHHkRMwmApAOFtgUEZTb
49403,148,1180.9916595156647,13,UdjoRvVBwIvICxAVxmRVvILqkKhuMZHMfDEDSpc
49404,113,976.5892726191657,1,vbDPWAEdrNZAFkwdInmQWzMvUBLizK
49405,373,690.3673739425751,1,PzXKxuDcfkSgJPjQYJwvDOoSdkNkFmAkAsmIgRYdtWEAMxlt
49406,281,1346.7511119441017,14,RkjmRNKRfaBWOFTVkBPBUQfsPuUEpzMtXe
49407,23,113.42368368837555,12,xrxKRdPuanMrqIigwiljxvsFwtgqGkMhSKNg
49408,25,1327.9652695138668,2,FYFdTMxqGQVeVPzaQMgQREVUuFuAsVdcLXd
49409,365,1774.3822246953816,4,MqNfLFvGwfIvRUqeTNveiARLXCYJjXODaKIYlHwcPrNu
49410,32,199.15386084688177,8,JXrVvgAjGeyvYEavCEKDnAqzfl
49411,301,1885.3842742016984,7,OdlWfUuSdCuZLaNcomeiDG
49412,34,873.4287037763843,12,avySmmJxQPMBjVMJklfXRVuQLkbxwNGyxqO
49413,455,1460.732416779857,3,cmydPUhDYUqGSJAzsjwoRGvRqenVqJtYNECWSliIkAjtc
49414,185,1204.3996787786734,13,zdxyzhmehSXLrhronHTtOHpjqczDXELd
49415,61,1990.4139087083709,6,VgWytuCqqHsdyUYZajhbOhCBEfcCUiykRHthdZgeErFtKzR
49416,332,1157.1764667678992,5,yqjzAgfXkBFZAFgJxBhOjYyfkaDvWvuXVKMWAGkzmwulKDsF
49417,397,712.7263287258979,2,sjbfqPuaVPzzXLUQtFnAVmhzjnO
49418,307,1673.0882827976322,11,UPySWNdvcDcIJxBctEorduvULUuMdgvSkIqqrTsUp
49419,395,924.014729810136,15,GSRuAFxcULJOPzcPiRtGAntwy
49420,36,1513.509931975406,4,hMJQXxOKWCMgYkXffrDKiiy
49421,418,1452.4949420227292,6,HSRGcKANuHflEEFhisKEnnegKaJueABLHLRKlbJBifxy
49422,102,80.25351537466472,12,yLkjefMvJKSycuqJXYki
49423,101,1745.210975425113,7,NqpqDsDKjBmzabSQcZXFzUaMrIgnRJXEfadmONBbCxKfdUzw
49424,243,1571.6585204745147,3,ryMzoGVmdtAIjxqzQbBOEjDSWInvGyerTIPdXxyuadS
49425,409,1708.9099653331834,4,njzmxqoJpyEHjSQyLnrontJXbamZTUZjbPWQoIBHcbEdqBfT
49426,495,769.836803075985,11,BfDzYtxHAirfLlCCkoogQjOYrVNGuMoUAdGv
49427,17,1337.6883795208414,11,PAMwwafnmYZVErdLTbMghqRdnEvYacjnVIcZkYCe
49428,165,313.67532897976025,1,NdkRneokjInkJRTFFJrFCOphKP
49429,137,1698.1149084939411,5,DNYIKJZQuOHxhqDsJioVbCANHTTWlecUIQZhSBpeCU
49430,305,1854.615438232559,3,nbbSGXmZbxZWiUCbBuAXeCFbeOURrNbMCJxsoAvLrNycZ
49431,375,442.1661715763933,12,sFaokMTaVEitWjwWRQSANMNqYTbYYyPEgCYqltR
49432,499,657.7642062754641,15,VmSQXEwILphVnYpnAJvpYHsyKHFJNFzAbPGxnsDZkdvpq
49433,2,719.3275901473094,2,UGmIToIQHfeDARbVUXMIWy
49434,29,912.2678247447179,1,cQgoczcaunFWQXIYLdyj
49435,299,1084.2092026406995,6,CsRReiXfgbosUWKqiuCyiuFZ
49436,196,741.2016637683147,7,dUgcGFEoJevThhkjmTgvnEtwNDCijeuehfbSWgFxoEoxzY
49437,31,1192.1126292494357,13,uQCemiDBYaawotnnuwwkNGfohqsHDDyaPU
49438,166,942.8542898512993,13,QDEcoHJLFoNtXcxlrBdrVxjJFxetWBqmbWBplbxQKZOmup
49439,416,1465.200985860274,3,sqRORerLMgEfqfQVVTCgxouyGZzeBrEneL
49440,423,1481.9009567933297,10,rEOARlwgKQigWCCutIabxCHvJLBoaDnucJekPhQtvRIxeP
49441,231,1919.9362007014538,4,myzJxabnTiFcVdQFyPIKOSJQXYOQ
49442,196,1105.5651271801205,11,JfueHPTizPacDGMvinCaQaasUUCzDVLxZmmfj
49443,389,1728.8835209734511,9,cLeviTfpoeSNHZuWCvZgPTASd
49444,94,934.8051793252444,7,wMbJMCojbJWfYzyxcPfKzrxaUsCBeZbeShyTWfcElPRtoH
49445,143,233.5567188082822,3,hnSdjYSSEaHxSMtZPtVueXKYbS
49446,268,1484.5177943389876,5,zxHBvttHFoDYipBdFKyKNnFQgbnQGSVDRyzRvekuFldGfTmpuC
49447,111,1422.201408942586,6,wqTjfwhPjbBarAKtCLPqltpKnJNgTNmeRwmZbUrneXWVb
49448,491,128.66187721741377,12,EcgpnBXJRtUqMLxQMAWZTTFhFlkWrDBCQwnwMQEILyPoPGsU
49449,334,431.3527682429496,3,kVLIDokMjOkZxtoaNKMnByPEZYzAc
49450,222,485.584983780884,7,UMVsvIcbVxAOnXiLtoctXISZ
49451,50,482.3507102339432,1,JXcdkMsRARJhFMJAdNRc
49452,150,27.169920951752502,8,BtoStyHoVxDOzZvIxfnKRHKvFdzZlKIpABSgkD
49453,314,1338.8513560734398,3,iwsLyIueKKkMaRRaRrrPNFXqsHjOkYvJf
49454,31,583.0280500907187,10,YvQJcAvarbLGQurencJhsYPpbZyfEqLvZL
49455,27,1332.429792004098,8,goqGAEXlShtdUxRTDTrptYyKCZygYjiroHpQqr
49456,265,417.01159103349846,12,SCFbyJWjMRRgwNlJKKSQCtXVGIyKIERzkzMdfrIFygn
49457,422,1786.1058679701282,5,jmYvEseUuDCLLwgCAIoMtHNv
49458,215,246.58995815910936,10,XDRigkvFhgBpDfuaTqDXqm
49459,228,1140.887683457737,9,SpasNZhLrsoLOCOujrRVlNtudlpGtkzSbRnybV
49460,265,340.71116247607824,2,GWjyJQsgOewztsFKbIrENpEeTfjgl
49461,119,128.86349086799913,4,mjadybLpolLnXQokyWJLNZfk
49462,163,1136.4671989836497,1,KrhfXcrdcNTDracovEWTABrwrUDjlBOdoWHulMx
49463,467,1316.1315768570307,5,nHOrMwrOoBxjXWGACGRprF
49464,269,295.0089897975089,8,GnAzKKepqdJKSSwYxIalytXGTjTPTKCLgFqrfEBBEsrLtQoxJC
49465,3,140.77815306788222,3,BDHUtBopMOiyNAhucTdVrBao
49466,12,1037.5652641140878,11,CuhKEFWNcSQLTLjTyrceepvtFWyYfrdNBzIlFVVyjbo
49467,236,897.758380463683,3,ZAPGYxvxPhnYVgmaQNXcDJahomqePN
49468,367,919.2589815403286,5,PpqmUedVeCovGAgSOIRTeLxpwgQgL
49469,165,1052.4805589356179,1,XEiyNDcTiiKPDPCkIYOugvwkFJVyXCgW
49470,489,1539.8487249979653,1,XDjPyvHAHbwfkFCjpvhfKeLHLYlECwQMTbNsmOZ
49471,431,893.3486273660278,2,lWJvJpUuhMiKJywsscHuCqTDJWhcBc
49472,269,869.6080978627679,11,GBUCZutnUxvQwOwyrriRWHPzRSiaqGwsEuiBEGjkqWNQvqqd
49473,35,1575.9714609708662,5,RKqWheTiwqXmsYjRuhTtgbQIBRpxMvdNTkVQteHdl
49474,132,986.5481593206222,7,sUaAMAyNHDVhBjbSiSGHsMZTDjHeQFBxDffhQuJqbzLJv
49475,35,845.9025577439501,13,FbvlSeWfxgpBBinUHadI
49476,164,951.0965157372692,7,uZRFsbbnFUIzxpFWJmlRIxdIZmdSIG
49477,192,1300.9689637700917,12,cudXKYJBgUPjvBuTpNTlDfPbPVbxHsUMbtnX
49478,127,1402.0935397415362,14,RIqIAAPifTYAsbkXahjeINwCMCefpRtAewIySuiXUThrGEM
49479,88,52.12307412826128,2,MpJezspMTQDnaQoQzoAqrcr
49480,137,695.7107649057231,11,fbQXYBHdKckXAcNzrBmRDgnUtghORk
49481,55,46.329142615446806,11,jYFmpSoMsXSTdldWjcERfgvgjcBsBzhu
49482,118,364.18179842575,14,RBplFXdslaetpgivolTIHPfQmrPlGoNYGzbfCFqXoUns
49483,360,856.5034819201312,11,ySyJaxAyVhTdSaMKWfWn
49484,475,106.52228626722776,11,ybiygdPDZzrPotqAcVIAwEKbEr
49485,419,137.73764527870745,11,VcEaIzXzztqLZWbtkdslJrqaPuPcqLwAjmBpdSxs
49486,271,1646.961233970009,2,lfwZNUILpMOYbXmtIBJueLfBHgFMKrsLkScjZduZiw
49487,388,1284.388156913248,13,lqKeQNNTtJIfdEEGGYUtvDDawIrPSHfTVUxFnPelajdlo
49488,9,1630.1256040467786,10,wjtWTlLkBbCzjmrAFkhhlGwmmVzrXkIhLSVPdpekpAg
49489,234,1208.148998128869,12,eTFPJlSKLFqMGDrXUfwDCNihGnbvEMdMqdwZAFgZxyRW
49490,455,738.5431732993517,11,DWzHCxratmEmGBTzVMRqlFyxptVEKDDXjVXlJUK
49491,224,961.7765731460054,2,sfqIweIRVVidongJhVVuZnrQjdiNJfWwPOXEmuwhGoY
49492,12,18.52383006032032,3,pQbloHzDTvBTKdbgzAzFLGzSkSxoKpHTDNKIn
49493,20,1555.9167692308592,15,TXQZPVyEOIWyIWnEbXuDPuR
49494,497,1848.1300606164052,13,BgRCpaLnKKtpICQYoRillDKInaSjYsoowJJsToOPgVd
49495,26,1590.8233410699268,3,RTWnAUjmcVohpcPktpAiKfuvStGfDZp
49496,401,1514.2093849673024,14,RlsghwoLMKOgxpVwlNSMXXOCbj
49497,213,1061.01852279169,1,cCiOqNwaESfSiVzGigUDbpCMbIOPrgCcRWZUMyF
49498,103,1732.1080909810184,8,gKJUCBPqKhBPtdpKypkJUqDOhgEHttpqnrdJPqYyLZzaRq
49499,365,1687.8735593008737,13,rmwHYAoLziRidSxcbPQlketUwXrQxZambTmWXWhJHO
49500,274,1549.232097513954,10,rmGTmGHnGvZZVEOCBnioILijsDPdCkEIGqspzqYDJB
49501,207,1426.208605549952,7,OYPqFCiORbwitwTGkHWmLvVP
49502,18,590.1787927796306,8,oOtgWuuTxEVZhXlkdoQtJJkSxurKoZgpdyeaqKquBGW
49503,136,1376.9462464253597,8,oCvtYdvISkAUHmKBOPkfiZmBhyBKVP
49504,240,1920.9327991308917,1,FPpcZmAzLMuFENDRffkdgqMerZFwRpigdZipYdUvuROMlSSBp
49505,177,189.14809695989592,10,nkULtmntYcqPstXiVSwFuZAfvVYyZfVuPQCKjCknYafyXampHU
49506,81,737.0139825521076,7,vMILlaQfPLJqblFfojMPqfDoiYxzcURKpUXLaNDfWAVndkngua
49507,256,911.8277529919304,15,btxRErgGYcqNjYkYRlWyWWEwnemkDyKaAymK
49508,400,1774.9706649432255,2,AhWpKTNljdfgiLRGGknEVOnSiPHHBdSNCklkkplPtiWfiB
49509,376,966.9917689094485,9,gqefBDxIuWuJjjOgcrYNxenyYFqtXyApcE
49510,309,1937.2492868608158,9,IHSYwpYaBwHlJsOMfKYgWaFBjPPeSWmcBytwbiDKpBVLtmAgyf
49511,362,651.2636047150738,8,qNcSyiuKgdGcybeBkGymygDgWW
49512,435,727.6575901256701,8,YpfZAoSUCwRTQxjxqPpVRCSnNeBZXEbSl
49513,84,163.17255258415037,1,NwbgaQKhGevYNfSmkyMSeKkYuMD
49514,339,1521.7748204212824,4,KBfoHqqrfZzYZbTGuCWSs
49515,4,534.2035696592101,3,bZizoaoJFLwHfmgxhAikXoIpTNVpxKxLl
49516,21,621.2164383856896,2,bGtxMvptgzIvVPwUHhkjnuCAN
49517,386,551.7887439439983,1,hjTxvSneEQmQRQJIwjRIbuobCkKVtADBYfKvtd
49518,70,1298.7436412605484,3,sUMUBQKwaykhDeKmqXUzBkwVhdvBpXoDBTegjUCljy
49519,46,526.9027463417438,8,oHnywbLnmhjmCfvZqFIiwKdgZsMlyALmudXbbygehJPuZMm
49520,178,226.5843912931876,5,iYOZfWkTVbEhzWfHQWrQryKBj
49521,223,22.48099078376518,12,LWmKYJrpxrNpOHXkMVTovDZqXRA
49522,423,221.11553319112215,5,WCjuPqLFlMzfWdycnjhjXUT
49523,104,52.53084704010457,8,wVEFVNzPGuNQyDoJJdhEfs
49524,132,1222.048814372528,14,QtygKhwHTvkdFCVaaFeHQjltwoWpsGVRXQOgwjcQXqI
49525,251,601.1619589925593,7,GiPPugQQKJmDqQMZYCBNFyRm
49526,102,1566.5118600936698,11,iBEpOPOsEAhXLfGfIJDVQsgUWkZfqaBHvBmvaQ
49527,412,1901.8805849031642,9,LJPlFWohYWdNoJxiFRXjJYkVvphFgyXqdboi
49528,62,254.30251081946508,2,JctShpDqhljVxWFevrEQlXAasdLLlMvggUalcaNr
49529,53,88.53310258819826,14,qvPSPrHwvRoBXRHoMZjGEqeAgOSnCoDcgdNTuZnSvFzfoqkTVT
49530,244,1111.1008084806701,14,zViWqqQMbafLKjEMKwVYQEJJYmSgqNyiiKPJ
49531,170,1399.8220824026962,1,niGzLvEoNDHzsAlcZvTHVLSPuOXLaSfklZAarAlLPDRfbSjwa
49532,157,420.7716011933426,11,FUEKHUlJGcWiiXLJckMRInkDAaABSRapevnSjmgHWmkpXBQDIu
49533,18,1481.8067582264523,4,YcCtqrLQATfAsyrhwzjcuhHZ
49534,472,162.66573613393552,6,IFgQgwwReUnmJSOzRYClmbnetnZHyGNpTGrhzmknQMD
49535,167,560.6086635039899,15,lMLOOKXatHWYpDSLdHqwCxngFG
49536,164,535.7891687451395,9,bSQdeRiqyMxAyeqyzfQFeblxSFlAF
49537,4,574.3157766626193,14,OZelWWBQuPABPhiJtfwqybJNKDMkZVUZBNOnndLzxdgabWmu
49538,66,322.9319636614093,2,PLHtcVNZhejeYxkUmhpOqRburuTcMMSeCwtbgP
